,x,y
1019,23360.5556,57653.3333
1020,23366.1111,58532.7778
1021,23366.6667,58050.0
1022,23368.0556,57308.6111
1023,23370.0,58109.4444
1024,23371.3889,58640.5556
1025,23372.5,56949.7222
1026,23373.0556,57972.7778
1027,23373.6111,58143.3333
1028,23374.4444,56961.9444
1029,23374.4444,58088.8889
1030,23375.8333,58515.0
1031,23376.6667,57822.5
1032,23378.3333,57188.3333
1033,23378.8889,56877.5
1034,23380.0,57662.7778
1035,23381.9444,57013.8889
1036,23381.9444,57660.8333
1037,23383.3333,56918.8889
1038,23383.3333,57210.8333
1039,23384.7222,56870.5556
1040,23385.2778,57021.3889
1041,23386.3889,57422.2222
1042,23386.9444,58100.2778
1043,23388.0556,57035.8333
1044,23388.6111,56914.4444
1045,23389.1667,57837.2222
1046,23389.4444,57662.7778
1047,23389.7222,57313.8889
1048,23390.8333,57216.6667
1049,23390.8333,57424.4444
1050,23391.1111,57431.3889
1051,23392.2222,58752.7778
1052,23392.7778,56985.2778
1053,23392.7778,57435.0
1054,23393.3333,57032.5
1055,23394.4444,57831.3889
1056,23395.8333,56984.4444
1057,23396.3889,57767.2222
1058,23397.2222,57243.3333
1059,23397.5,57216.6667
1060,23398.0556,58522.7778
1061,23398.6111,58137.7778
1062,23399.4444,56997.5
1063,23399.4444,57663.0556
1064,23399.7222,58516.3889
1065,23400.0,56860.0
1066,23400.2778,57416.9444
1067,23400.8333,57178.6111
1068,23401.9444,56283.0556
1069,23403.3333,56887.2222
1070,23406.3889,58126.3889
1071,23406.6667,57170.8333
1072,23409.7222,57115.8333
1073,23412.2222,58090.0
1074,23412.5,57305.2778
1075,23412.5,58131.1111
1076,23416.3889,57426.6667
1077,23416.3889,58135.5556
1078,23416.6667,56783.3333
1079,23416.6667,58100.0
1080,23417.2222,56277.7778
1081,23417.5,57429.7222
1082,23417.5,58146.9444
1083,23418.6111,57347.5
1084,23418.8889,57811.6667
1085,23419.4444,57130.5556
1086,23421.1111,56724.1667
1087,23421.3889,57151.1111
1088,23422.2222,56246.3889
1089,23423.3333,56762.5
1090,23424.7222,57163.6111
1091,23425.0,57432.7778
1092,23425.5556,58095.0
1093,23426.6667,57123.8889
1094,23429.7222,57302.5
1095,23430.0,58131.1111
1096,23431.3889,56626.6667
1097,23431.3889,58552.2222
1098,23431.6667,57440.5556
1099,23432.5,57635.0
1100,23433.0556,57318.6111
1101,23433.3333,56633.3333
1102,23433.8889,58117.7778
1103,23435.2778,56741.1111
1104,23435.2778,57046.9444
1105,23435.2778,58562.5
1106,23435.5556,56234.7222
1107,23435.5556,58781.1111
1108,23438.0556,57671.1111
1109,23439.7222,58208.3333
1110,23440.0,57320.5556
1111,23440.8333,57118.8889
1112,23441.3889,56228.6111
1113,23443.6111,58097.7778
1114,23444.1667,57700.2778
1115,23444.1667,58127.7778
1116,23444.4444,57653.8889
1117,23444.4444,57804.4444
1118,23445.2778,57321.6667
1119,23445.8333,57632.7778
1120,23447.2222,57661.6667
1121,23447.5,56222.2222
1122,23449.1667,56220.0
1123,23449.7222,57114.7222
1124,23450.0,56783.3333
1125,23450.0,56883.3333
1126,23450.0,57600.0
1127,23450.0,58583.3333
1128,23450.2778,58218.3333
1129,23450.8333,56208.3333
1130,23450.8333,58112.7778
1131,23455.0,57312.7778
1132,23455.0,57662.7778
1133,23455.5556,57592.2222
1134,23455.8333,57033.6111
1135,23455.8333,57888.3333
1136,23455.8333,58304.7222
1137,23456.1111,58103.0556
1138,23457.2222,57085.5556
1139,23458.3333,58298.3333
1140,23458.6111,58225.8333
1141,23459.7222,57311.1111
1142,23460.0,57314.1667
1143,23461.3889,57665.0
1144,23462.2222,57308.6111
1145,23462.5,57674.4444
1146,23462.7778,58297.7778
1147,23463.3333,58301.6667
1148,23464.7222,57453.0556
1149,23464.7222,58268.3333
1150,23465.2778,57274.1667
1151,23465.2778,57310.0
1152,23465.5556,57666.1111
1153,23465.8333,56794.4444
1154,23466.6667,56650.0
1155,23467.5,58101.3889
1156,23467.7778,57308.3333
1157,23468.0556,57660.8333
1158,23468.8889,58276.9444
1159,23471.6667,57299.7222
1160,23471.6667,58674.4444
1161,23471.9444,56656.1111
1162,23473.0556,56888.6111
1163,23474.1667,57019.7222
1164,23474.4444,57166.9444
1165,23477.5,57169.4444
1166,23478.0556,57442.7778
1167,23479.7222,58085.0
1168,23481.3889,57287.2222
1169,23482.2222,58328.0556
1170,23483.3333,57116.6667
1171,23483.3333,57600.0
1172,23483.8889,57594.4444
1173,23484.1667,57306.3889
1174,23484.4444,57687.2222
1175,23484.7222,58347.5
1176,23486.1111,58200.2778
1177,23487.7778,58104.4444
1178,23488.0556,57918.6111
1179,23490.5556,58045.2778
1180,23490.8333,57453.8889
1181,23492.2222,57006.1111
1182,23492.7778,57949.4444
1183,23492.7778,58042.2222
1184,23493.0556,57014.1667
1185,23493.0556,57115.0
1186,23495.5556,58501.6667
1187,23496.1111,56830.5556
1188,23496.1111,57830.8333
1189,23500.0,56483.3333
1190,23500.0,56516.6667
1191,23501.3889,58732.5
1192,23505.0,57189.1667
1193,23506.3889,56465.0
1194,23507.5,57918.6111
1195,23507.7778,57552.5
1196,23508.0556,56451.1111
1197,23508.3333,58646.9444
1198,23510.8333,58338.6111
1199,23512.2222,57844.7222
1200,23512.7778,57367.2222
1201,23514.7222,58700.2778
1202,23516.6667,56500.0
1203,23516.6667,56916.6667
1204,23516.6667,58350.0
1205,23518.6111,57224.1667
1206,23520.0,57486.9444
1207,23524.1667,58497.5
1208,23524.7222,58506.6667
1209,23525.8333,58185.5556
1210,23526.6667,58665.0
1211,23527.5,57330.8333
1212,23528.3333,58333.6111
1213,23529.4444,58388.6111
1214,23530.0,56312.2222
1215,23530.5556,57190.5556
1216,23531.3889,58381.6667
1217,23531.6667,58389.4444
1218,23533.3333,58516.6667
1219,23534.1667,58342.5
1220,23535.5556,56325.2778
1221,23535.8333,56546.6667
1222,23536.3889,58401.3889
1223,23537.7778,57469.4444
1224,23539.1667,58188.6111
1225,23540.2778,56695.0
1226,23541.1111,56303.3333
1227,23541.1111,56372.7778
1228,23541.6667,58405.2778
1229,23545.0,57212.7778
1230,23546.3889,56363.0556
1231,23547.5,57333.6111
1232,23548.0556,56244.7222
1233,23548.3333,56360.2778
1234,23548.3333,56781.1111
1235,23549.7222,58404.4444
1236,23550.0,57233.3333
1237,23550.2778,56356.9444
1238,23550.2778,58022.2222
1239,23550.8333,56257.5
1240,23551.3889,57447.2222
1241,23551.3889,57473.6111
1242,23551.3889,58642.7778
1243,23551.6667,58409.7222
1244,23552.5,56280.8333
1245,23554.1667,57230.5556
1246,23559.4444,57338.8889
1247,23561.1111,58630.0
1248,23561.3889,57556.6667
1249,23563.0556,57444.1667
1250,23563.6111,58250.0
1251,23564.1667,56531.9444
1252,23565.0,57182.7778
1253,23565.8333,56267.5
1254,23567.7778,58123.3333
1255,23570.0,58613.8889
1256,23572.7778,57444.7222
1257,23575.2778,57207.2222
1258,23575.2778,58032.2222
1259,23575.5556,58548.0556
1260,23576.6667,57214.1667
1261,23581.3889,56645.8333
1262,23585.5556,56540.8333
1263,23588.6111,58560.5556
1264,23589.1667,58405.5556
1265,23590.5556,58550.0
1266,23593.8889,58601.6667
1267,23595.0,57993.0556
1268,23596.1111,58596.6667
1269,23598.0556,57241.1111
1270,23600.0,58516.6667
1271,23600.0,58533.3333
1272,23600.5556,58376.3889
1273,23603.3333,58501.6667
1274,23603.3333,58554.7222
1275,23604.1667,58596.9444
1276,23606.1111,55931.1111
1277,23607.2222,55958.6111
1278,23610.8333,57138.6111
1279,23611.1111,57251.9444
1280,23611.1111,58456.9444
1281,23612.5,55969.7222
1282,23612.7778,58564.4444
1283,23613.3333,58593.3333
1284,23614.1667,58250.5556
1285,23614.4444,58538.8889
1286,23616.3889,56956.9444
1287,23616.6667,58566.6667
1288,23617.2222,58566.9444
1289,23619.4444,57266.6667
1290,23619.7222,58578.8889
1291,23620.0,58590.2778
1292,23621.1111,56939.1667
1293,23622.7778,56487.7778
1294,23622.7778,58550.8333
1295,23626.9444,56952.7778
1296,23629.1667,58525.5556
1297,23630.8333,58543.6111
1298,23631.9444,56443.6111
1299,23632.7778,58248.0556
1300,23632.7778,58561.6667
1301,23633.3333,56800.0
1302,23636.6667,56804.4444
1303,23636.9444,57117.2222
1304,23639.7222,57193.0556
1305,23643.8889,56644.4444
1306,23650.0,57090.0
1307,23652.5,57216.6667
1308,23652.5,57893.8889
1309,23654.4444,56333.6111
1310,23657.2222,57157.7778
1311,23665.0,56926.1111
1312,23666.1111,56372.5
1313,23666.6667,56366.6667
1314,23667.2222,56241.9444
1315,23675.8333,58141.9444
1316,23678.8889,57068.8889
1317,23680.2778,58182.5
1318,23680.5556,56542.7778
1319,23683.3333,56900.0
1320,23687.2222,56255.5556
1321,23687.5,57983.6111
1322,23687.7778,56551.3889
1323,23688.0556,56755.5556
1324,23690.0,58106.1111
1325,23696.3889,56265.2778
1326,23698.6111,58037.2222
1327,23700.0,56266.6667
1328,23700.0,57024.7222
1329,23700.5556,58036.3889
1330,23701.3889,56510.8333
1331,23701.9444,56752.2222
1332,23702.7778,58070.5556
1333,23703.0556,56908.0556
1334,23704.1667,57932.2222
1335,23705.5556,58015.0
1336,23706.6667,57905.5556
1337,23708.8889,57605.2778
1338,23709.1667,57886.9444
1339,23711.6667,57802.2222
1340,23712.5,57834.1667
1341,23715.8333,57783.0556
1342,23716.1111,56888.6111
1343,23716.1111,56905.0
1344,23716.6667,56900.0
1345,23718.3333,55506.9444
1346,23718.6111,57760.2778
1347,23720.2778,57035.0
1348,23720.2778,57857.2222
1349,23721.3889,56904.7222
1350,23725.5556,55528.8889
1351,23727.5,57744.1667
1352,23733.3333,56766.6667
1353,23733.3333,57750.0
1354,23733.3333,57833.3333
1355,23736.9444,57044.1667
1356,23739.7222,57680.8333
1357,23740.5556,57734.7222
1358,23746.9444,57620.2778
1359,23748.0556,55550.5556
1360,23749.7222,57564.4444
1361,23750.0,56966.6667
1362,23751.3889,56228.8889
1363,23752.2222,56213.8889
1364,23752.5,56683.6111
1365,23754.7222,56928.3333
1366,23756.9444,57652.2222
1367,23759.7222,57022.7778
1368,23760.0,56779.1667
1369,23762.2222,57114.7222
1370,23762.5,56679.7222
1371,23763.3333,57651.6667
1372,23764.1667,56795.2778
1373,23764.4444,56661.1111
1374,23766.6667,57550.0
1375,23766.9444,56849.4444
1376,23767.7778,56670.0
1377,23768.6111,56649.4444
1378,23769.1667,56630.0
1379,23769.1667,57765.2778
1380,23770.8333,57647.2222
1381,23771.1111,57634.7222
1382,23771.1111,57676.9444
1383,23774.1667,57618.3333
1384,23774.7222,57639.7222
1385,23778.0556,57644.1667
1386,23779.7222,56621.1111
1387,23779.7222,57148.3333
1388,23780.2778,57635.2778
1389,23783.3333,56600.0
1390,23783.3333,57033.3333
1391,23783.6111,56718.6111
1392,23783.8889,57037.2222
1393,23784.1667,57616.3889
1394,23784.7222,57522.2222
1395,23786.3889,57612.7778
1396,23788.3333,57604.7222
1397,23790.5556,57537.2222
1398,23790.8333,56873.0556
1399,23791.3889,57111.1111
1400,23792.2222,56695.2778
1401,23793.6111,57588.0556
1402,23796.1111,57495.8333
1403,23796.6667,57502.5
1404,23796.9444,57159.1667
1405,23800.0,56766.6667
1406,23802.2222,57476.9444
1407,23802.5,57399.1667
1408,23803.0556,57490.8333
1409,23805.2778,57141.6667
1410,23808.3333,57549.1667
1411,23808.6111,56771.3889
1412,23809.4444,56982.2222
1413,23814.7222,56613.0556
1414,23816.3889,57471.3889
1415,23818.6111,56396.3889
1416,23820.2778,56608.6111
1417,23820.2778,57120.0
1418,23824.1667,57508.6111
1419,23825.2778,57413.0556
1420,23825.2778,57484.7222
1421,23828.0556,57451.1111
1422,23829.7222,57355.5556
1423,23831.1111,56629.1667
1424,23831.1111,57475.0
1425,23833.3333,57491.3889
1426,23833.3333,57500.0
1427,23833.6111,57355.0
1428,23833.6111,57448.0556
1429,23838.8889,57097.7778
1430,23839.4444,57428.3333
1431,23840.8333,56343.6111
1432,23843.3333,56782.5
1433,23844.4444,56565.8333
1434,23844.4444,57382.2222
1435,23846.6667,56189.7222
1436,23849.4444,57438.6111
1437,23850.0,56683.3333
1438,23850.0,57400.0
1439,23850.2778,57359.1667
1440,23850.2778,57433.0556
1441,23853.3333,57426.6667
1442,23853.8889,57361.9444
1443,23855.2778,56556.1111
1444,23855.2778,57382.5
1445,23856.1111,56349.7222
1446,23856.6667,57413.6111
1447,23857.5,57373.8889
1448,23858.6111,57338.0556
1449,23859.1667,57397.7778
1450,23860.0,57406.6667
1451,23860.2778,56641.6667
1452,23860.2778,57359.1667
1453,23861.6667,56374.1667
1454,23862.5,57393.3333
1455,23867.2222,57373.6111
1456,23870.5556,57362.5
1457,23870.8333,56908.8889
1458,23875.8333,56412.5
1459,23878.3333,56376.1111
1460,23879.1667,56382.2222
1461,23879.1667,57340.5556
1462,23881.1111,57263.6111
1463,23881.1111,57335.5556
1464,23883.3333,56650.0
1465,23883.3333,57300.0
1466,23883.3333,57316.6667
1467,23883.8889,56420.8333
1468,23884.1667,56536.6667
1469,23888.8889,56734.4444
1470,23890.0,57299.4444
1471,23894.4444,56444.4444
1472,23895.2778,57236.1111
1473,23895.5556,57281.6667
1474,23896.3889,56565.0
1475,23897.5,57276.6667
1476,23899.7222,57270.5556
1477,23900.0,56400.0
1478,23900.0,57266.6667
1479,23902.5,56523.3333
1480,23904.4444,57250.8333
1481,23906.6667,57249.7222
1482,23907.5,56405.5556
1483,23908.3333,57245.5556
1484,23915.8333,56714.1667
1485,23916.6667,56666.6667
1486,23916.6667,57216.6667
1487,23918.0556,56729.7222
1488,23918.0556,57021.1111
1489,23919.4444,56565.8333
1490,23919.4444,56756.3889
1491,23920.8333,56553.3333
1492,23920.8333,56694.7222
1493,23924.1667,56233.6111
1494,23924.1667,56402.5
1495,23927.2222,56411.3889
1496,23927.7778,57169.1667
1497,23929.1667,56392.7778
1498,23932.5,56195.0
1499,23932.7778,56550.5556
1500,23933.0556,56347.7778
1501,23933.3333,56233.3333
1502,23933.3333,57183.3333
1503,23933.8889,56420.0
1504,23940.2778,56564.4444
1505,23943.3333,57122.2222
1506,23944.1667,57160.8333
1507,23946.1111,56390.8333
1508,23947.5,55819.7222
1509,23949.1667,57149.4444
1510,23955.8333,56438.8889
1511,23958.8889,57107.7778
1512,23963.8889,57127.5
1513,23964.4444,57074.4444
1514,23968.6111,57075.2778
1515,23970.2778,57078.8889
1516,23972.5,55828.8889
1517,23973.8889,55843.6111
1518,23979.7222,55836.1111
1519,23981.1111,57104.4444
1520,23983.6111,56410.0
1521,23984.1667,56489.7222
1522,23984.7222,56494.1667
1523,23985.8333,57073.3333
1524,23987.7778,55823.8889
1525,23988.3333,56485.8333
1526,23991.1111,57093.3333
1527,23993.0556,56650.5556
1528,24000.0,55983.3333
1529,24000.0,56250.0
1530,24003.6111,57079.7222
1531,24004.1667,56976.9444
1532,24004.4444,56510.5556
1533,24007.5,56741.3889
1534,24011.6667,56696.1111
1535,24012.2222,57069.4444
1536,24015.0,56752.7778
1537,24016.1111,57061.6667
1538,24016.6667,56250.0
1539,24016.6667,56466.6667
1540,24016.6667,57083.3333
1541,24023.8889,57053.0556
1542,24033.3333,56100.0
1543,24033.3333,56150.0
1544,24033.3333,56166.6667
1545,24033.3333,56216.6667
1546,24037.5,57037.2222
1547,24045.2778,56783.6111
1548,24048.8889,56566.9444
1549,24050.0,56166.6667
1550,24051.9444,57015.0
1551,24054.4444,57011.1111
1552,24057.2222,57006.6667
1553,24061.9444,57000.0
1554,24066.6667,56383.3333
1555,24066.6667,56416.6667
1556,24072.2222,56781.6667
1557,24074.1667,56984.4444
1558,24074.4444,56945.8333
1559,24079.4444,56978.3333
1560,24083.3333,56116.6667
1561,24083.3333,56250.0
1562,24083.3333,56466.6667
1563,24090.5556,56964.7222
1564,24100.0,56116.6667
1565,24100.0,56416.6667
1566,24100.0,56433.3333
1567,24100.0,56450.0
1568,24111.3889,56941.1111
1569,24117.2222,56800.0
1570,24122.2222,56928.6111
1571,24133.3333,56200.0
1572,24133.3333,56216.6667
1573,24136.6667,56878.6111
1574,24142.2222,56910.2778
1575,24150.0,56400.0
1576,24150.0,56416.6667
1577,24150.0,56433.3333
1578,24157.2222,56838.8889
1579,24158.6111,56898.3333
1580,24164.1667,56893.8889
1581,24166.6667,56900.0
1582,24168.6111,56886.6667
1583,24169.4444,56864.4444
1584,24172.2222,56888.6111
1585,24173.3333,55960.0
1586,24174.1667,56861.6667
1587,24180.2778,56815.0
1588,24183.3333,56300.0
1589,24183.3333,56316.6667
1590,24187.7778,56861.1111
1591,24191.1111,56876.3889
1592,24196.1111,56874.1667
1593,24200.0,56233.3333
1594,24200.0,56250.0
1595,24200.0,56266.6667
1596,24200.0,56350.0
1597,24200.0,56883.3333
1598,24201.1111,55958.6111
1599,24206.3889,56850.0
1600,24210.5556,56861.1111
1601,24215.8333,56827.5
1602,24216.6667,56333.3333
1603,24216.6667,56350.0
1604,24222.2222,56831.6667
1605,24223.6111,56850.5556
1606,24227.7778,56847.2222
1607,24235.8333,56825.2778
1608,24238.6111,55767.7778
1609,24242.2222,56835.2778
1610,24248.6111,55959.7222
1611,24249.1667,55758.8889
1612,24250.0,55750.0
1613,24250.0,55783.8889
1614,24250.0,56316.6667
1615,24251.9444,55848.0556
1616,24255.8333,55772.2222
1617,24266.6667,56150.0
1618,24266.6667,56366.6667
1619,24272.5,56814.1667
1620,24284.1667,56805.5556
1621,24300.0,56116.6667
1622,24306.3889,56790.2778
1623,24315.8333,56784.1667
1624,24316.6667,56116.6667
1625,24316.6667,56133.3333
1626,24317.7778,56782.2222
1627,24330.0,56513.0556
1628,24334.7222,56770.0
1629,24340.8333,56765.5556
1630,24346.6667,56760.8333
1631,24350.0,56366.6667
1632,24354.7222,56754.1667
1633,24356.6667,55997.7778
1634,24364.1667,56718.6111
1635,24366.6667,56033.3333
1636,24366.6667,56083.3333
1637,24366.6667,56316.6667
1638,24366.6667,56333.3333
1639,24366.6667,56350.0
1640,24366.6667,56416.6667
1641,24368.8889,56743.8889
1642,24371.3889,55924.4444
1643,24376.3889,56738.0556
1644,24383.3333,56033.3333
1645,24383.3333,56050.0
1646,24383.3333,56316.6667
1647,24394.7222,56690.0
1648,24395.5556,56725.2778
1649,24395.8333,56670.2778
1650,24399.4444,55969.7222
1651,24400.0,56033.3333
1652,24401.6667,56576.1111
1653,24411.1111,56704.7222
1654,24415.5556,56701.3889
1655,24416.1111,56582.2222
1656,24416.6667,56700.0
1657,24422.2222,56691.9444
1658,24428.0556,56611.1111
1659,24433.3333,56050.0
1660,24434.1667,56678.0556
1661,24435.5556,56646.3889
1662,24440.2778,56672.7778
1663,24444.1667,56648.6111
1664,24446.1111,56633.0556
1665,24449.4444,55909.7222
1666,24450.0,56283.3333
1667,24450.0,56566.6667
1668,24456.3889,56653.6111
1669,24466.6667,56066.6667
1670,24466.6667,56333.3333
1671,24469.1667,56603.6111
1672,24479.1667,56595.0
1673,24483.3333,56066.6667
1674,24492.2222,56586.6667
1675,24495.5556,56588.6111
1676,24498.8889,56577.7778
1677,24500.2778,55970.5556
1678,24500.2778,55990.0
1679,24508.6111,56445.2778
1680,24510.5556,56458.3333
1681,24514.1667,56359.4444
1682,24516.6667,56566.6667
1683,24522.2222,56277.5
1684,24522.7778,56399.4444
1685,24525.0,56597.2222
1686,24529.1667,56293.6111
1687,24533.3333,56083.3333
1688,24534.4444,56278.6111
1689,24536.1111,56565.5556
1690,24540.2778,56564.7222
1691,24548.8889,56101.3889
1692,24548.8889,56105.2778
1693,24550.0,55983.3333
1694,24550.0,56566.6667
1695,24553.0556,56151.9444
1696,24555.5556,55843.0556
1697,24564.4444,55985.2778
1698,24573.3333,56016.9444
1699,24577.5,56560.2778
1700,24580.8333,56390.0
1701,24582.7778,56556.3889
1702,24590.8333,56550.0
1703,24595.5556,56547.2222
1704,24605.2778,56541.6667
1705,24612.5,56537.7778
1706,24617.2222,56026.9444
1707,24621.9444,56019.4444
1708,24623.8889,56522.7778
1709,24629.1667,56077.2222
1710,24632.2222,56528.0556
1711,24633.0556,56287.7778
1712,24636.1111,56526.1111
1713,24642.5,56521.6667
1714,24656.6667,56115.5556
1715,24656.6667,56515.2778
1716,24659.1667,56494.1667
1717,24659.7222,56512.7778
1718,24666.6667,55929.1667
1719,24666.9444,56050.2778
1720,24669.7222,56488.0556
1721,24671.6667,56505.2778
1722,24694.4444,56163.6111
1723,24694.4444,56467.7778
1724,24701.3889,56288.0556
1725,24714.4444,56457.5
1726,24723.6111,56181.9444
1727,24725.0,56455.2778
1728,24743.3333,56465.8333
1729,24750.0,56466.6667
1730,24751.6667,56178.8889
1731,24752.5,56456.1111
1732,24758.3333,56173.6111
1733,24760.5556,56172.5
1734,24762.7778,56168.8889
1735,24767.2222,56220.2778
1736,24777.7778,56289.7222
1737,24794.7222,56011.1111
1738,24795.8333,56447.2222
1739,24800.0,56233.3333
1740,24808.8889,56438.8889
1741,24825.8333,56433.3333
1742,24841.6667,56417.2222
1743,24854.4444,56403.3333
1744,24870.2778,56325.2778
1745,24880.2778,56408.0556
1746,24908.0556,56298.8889
1747,24931.9444,56385.0
1748,24975.8333,56365.5556
1749,25616.3889,56233.8889
1750,25618.8889,56246.1111
1751,25635.5556,56265.5556
1752,25636.3889,56166.9444
1753,25641.9444,56165.8333
1754,25646.1111,56164.4444
1755,25649.7222,56177.2222
1756,25653.0556,56179.1667
1757,25655.5556,56268.6111
1758,25656.3889,56262.2222
1759,25657.2222,56187.7778
1760,25663.8889,56171.1111
1761,25665.8333,56166.3889
1762,25672.7778,56176.9444
1763,25674.4444,56264.1667
1764,25679.4444,56188.6111
1765,25698.6111,56208.0556
1766,25700.8333,56273.0556
1767,25718.0556,56226.6667
1768,25719.7222,56206.9444
1769,25742.2222,56287.2222
1770,25753.0556,56172.5
1771,25757.5,56319.4444
1772,25766.6667,56150.0
1773,25768.3333,56196.9444
1774,25770.5556,56216.1111
1775,25770.5556,56275.5556
1776,25775.0,56280.2778
1777,25776.3889,56151.6667
1778,25777.5,56244.4444
1779,25778.3333,56196.1111
1780,25783.6111,56150.5556
1781,25785.8333,56333.0556
1782,25790.5556,56247.2222
1783,25791.9444,56219.1667
1784,25793.3333,56148.3333
1785,25793.8889,56205.8333
1786,25809.4444,56248.8889
1787,25809.4444,56359.4444
1788,25810.5556,56241.3889
1789,25811.3889,56316.9444
1790,25813.8889,56305.5556
1791,25815.8333,56311.9444
1792,25822.7778,56286.3889
1793,25838.8889,56341.6667
1794,25843.0556,56326.6667
1795,25843.8889,56248.6111
1796,25848.3333,56171.6667
1797,25857.7778,56286.1111
1798,25858.6111,56367.2222
1799,25860.2778,56371.6667
1800,25861.6667,56377.5
1801,25863.0556,56218.6111
1802,25875.8333,56173.0556
1803,25878.3333,56178.0556
1804,25889.4444,56345.8333
1805,25899.7222,56183.8889
1806,25932.7778,56408.6111
1807,25934.7222,56198.3333
1808,25941.6667,56425.2778
1809,25944.1667,56413.3333
1810,25969.7222,56400.2778
1811,25977.2222,56330.0
1812,26004.4444,56267.5
1813,26008.0556,56204.7222
1814,26008.3333,56274.7222
1815,26009.7222,56217.2222
1816,26010.0,56205.8333
1817,26013.8889,56406.3889
1818,26016.6667,56245.0
1819,26017.5,56393.0556
1820,26018.6111,56220.0
1821,26023.8889,56385.2778
1822,26026.1111,56227.5
1823,26028.3333,56360.8333
1824,26030.2778,56209.4444
1825,26031.9444,56228.0556
1826,26032.7778,56352.5
1827,26032.7778,56387.5
1828,26034.1667,56279.4444
1829,26035.2778,56197.7778
1830,26039.1667,56345.0
1831,26039.4444,56388.3333
1832,26040.0,56360.2778
1833,26045.0,56247.2222
1834,26045.0,56329.1667
1835,26048.6111,56195.2778
1836,26048.6111,56219.7222
1837,26048.8889,56296.6667
1838,26050.0,56377.2222
1839,26051.9444,56378.8889
1840,26055.2778,56270.8333
1841,26056.1111,56368.0556
1842,26058.6111,56172.2222
1843,26064.4444,56305.5556
1844,26065.8333,56241.6667
1845,26069.4444,56155.5556
1846,26069.7222,56207.2222
1847,26071.1111,56109.7222
1848,26072.5,56164.7222
1849,26074.1667,56215.0
1850,26077.5,56189.7222
1851,26077.5,56343.3333
1852,26077.7778,56192.2222
1853,26081.3889,56166.3889
1854,26081.6667,56187.2222
1855,26082.7778,56288.6111
1856,26082.7778,56343.6111
1857,26083.0556,56410.2778
1858,26083.3333,56332.2222
1859,26085.2778,56438.3333
1860,26085.5556,56264.7222
1861,26085.5556,56337.7778
1862,26086.9444,56379.4444
1863,26089.7222,56168.3333
1864,26089.7222,56184.7222
1865,26089.7222,56204.4444
1866,26091.1111,56170.2778
1867,26092.7778,56211.3889
1868,26092.7778,56399.7222
1869,26093.3333,56175.2778
1870,26093.3333,56182.2222
1871,26093.6111,56230.8333
1872,26093.8889,56202.2222
1873,26093.8889,56226.6667
1874,26093.8889,56365.2778
1875,26095.0,56259.4444
1876,26096.1111,56239.1667
1877,26096.9444,56195.2778
1878,26097.7778,56329.4444
1879,26099.4444,56145.8333
1880,26101.6667,56149.7222
1881,26102.7778,56210.0
1882,26105.2778,56298.8889
1883,26105.5556,56156.9444
1884,26105.8333,56331.6667
1885,26106.9444,56150.5556
1886,26109.1667,56128.0556
1887,26115.5556,56186.3889
1888,26118.0556,56260.8333
1889,26119.1667,56336.1111
1890,26120.2778,56183.0556
1891,26120.8333,56183.0556
1892,26124.4444,56313.6111
1893,26125.5556,56132.7778
1894,26126.1111,56187.5
1895,26127.2222,56183.8889
1896,26129.4444,56229.7222
1897,26129.4444,56315.2778
1898,26129.7222,56188.8889
1899,26130.2778,56203.6111
1900,26130.5556,56230.5556
1901,26131.3889,56231.3889
1902,26134.4444,56240.2778
1903,26134.7222,56193.6111
1904,26136.6667,56188.3333
1905,26139.4444,56218.3333
1906,26143.0556,56152.7778
1907,26145.2778,56286.6667
1908,26146.3889,56291.1111
1909,26148.6111,56270.5556
1910,26149.1667,56305.8333
1911,26151.3889,56223.8889
1912,26151.6667,56276.6667
1913,26151.9444,56327.7778
1914,26153.6111,56261.6667
1915,26155.8333,56418.3333
1916,26158.6111,56202.7778
1917,26160.8333,56328.0556
1918,26161.3889,56246.1111
1919,26161.9444,56437.5
1920,26162.2222,56170.2778
1921,26165.0,56335.8333
1922,26165.2778,56277.7778
1923,26167.5,56231.3889
1924,26170.5556,56209.4444
1925,26171.1111,56207.7778
1926,26172.5,56179.7222
1927,26174.1667,56276.3889
1928,26176.3889,56226.9444
1929,26177.5,56268.6111
1930,26177.7778,56216.1111
1931,26179.1667,56256.1111
1932,26179.1667,56275.5556
1933,26180.5556,56316.9444
1934,26183.3333,56300.0
1935,26184.4444,56327.5
1936,26187.7778,56418.0556
1937,26189.1667,56279.1667
1938,26189.4444,56358.8889
1939,26191.6667,56243.6111
1940,26192.2222,56223.3333
1941,26195.0,56435.2778
1942,26195.5556,56474.1667
1943,26196.3889,56279.4444
1944,26197.7778,56257.7778
1945,26197.7778,56285.0
1946,26198.3333,56373.0556
1947,26201.6667,56215.2778
1948,26203.3333,56441.3889
1949,26207.5,56275.2778
1950,26208.0556,56418.8889
1951,26208.8889,56212.7778
1952,26209.1667,56219.4444
1953,26217.5,56185.8333
1954,26218.0556,56458.6111
1955,26219.7222,56340.0
1956,26228.0556,56215.2778
1957,26231.6667,56410.0
1958,26231.9444,56205.5556
1959,26239.7222,56317.5
1960,26242.7778,56383.0556
1961,26247.7778,56368.8889
1962,26250.2778,56351.3889
1963,26252.2222,56374.4444
1964,26260.2778,56393.6111
1965,26275.2778,56369.7222
1966,26280.5556,56357.2222
1967,26283.3333,56395.0
1968,26293.3333,56419.1667
